0.16663246	0.14593829	0.11841588	0.22435207	0.10903246	0.11973257	0.109032	0.21656147	0.16311294	0.20332616	0.20298252	0.13182802
0.261550316	0.24646274	0.228066581	0.301633383	0.221550316	0.228980948	0.22155	0.256532713	0.260807841	0.287032058	0.28679342	0.237380572
0.250119252	0.24326315	0.229530424	0.260924318	0.230119252	0.238689246	0.23012	0.272446916	0.239951519	0.289413994	0.288320572	0.240251817
0.23688773	0.21941264	0.19446234	0.17466189	0.08588702	0.22947654	0.3242976	0.12256291	0.11973257	0.27592435	0.27528377	0.25123304
0.251545114	0.24094809	0.229930388	0.260229035	0.231545114	0.239951519	0.23155	0.248055732	0.205477097	0.289736965	0.288537358	0.240657627
0.256463753	0.24578058	0.232019707	0.259369106	0.236463753	0.243621801	0.32669	0.257419802	0.205477097	0.291922324	0.290097484	0.243565072
0.1593078	0.14392404	0.12410838	0.16349151	0.1305078	0.14081539	0.2604336	0.16068451	0.08588702	0.21036815	0.20774038	0.1407337
0.260807841	0.25432297	0.284252474	0.258308913	0.260807841	0.259267315	0.26081	0.239973844	0.224348484	0.298446254	0.297175215	0.256467968
0.260583781	0.26498954	0.284306583	0.258287876	0.260583781	0.25910621	0.26058	0.2360798	0.221550316	0.298344313	0.29700314	0.25615985
0.260125861	0.27413302	0.284324931	0.258265743	0.260125861	0.258798801	0.26013	0.230617192	0.230119252	0.298189428	0.296748237	0.255702912
0.315387026	0.31424937	0.311000341	0.266453168	0.315387026	0.29819809	0.31539	0.361655555	0.266742978	0.31613041	0.318804569	0.292982702
0.3069857	0.32740662	0.34034515	0.28323362	0.08588702	0.1757098	0.078288	0.08314426	0.1662432	0.27589779	0.27524771	0.25118198
0.37269966	0.36806332	0.35692853	0.27360292	0.08588702	0.5510542	0.078288	0.26667057	0.1243968	0.56347648	0.61539217	0.35544893
